,id,type,activity_date,activity_end_date,activity_id,activity_label,activity_start_date,consists_of,documented_by_a_realization_of,had_activity_type,had_excused_person,had_participant_person,number_of_attendees,parliamentary_term,recorded_in_a_realization_of,hasLocality,was_scheduled_in
147,eli/dl/event/MTG-PL-2014-11-13,Activity,"{'@value': '2014-11-13T00:00:00+01:00', 'type': 'xsd:dateTime'}",2014-11-13T23:00:00+01:00,MTG-PL-2014-11-13,"{'el': 'Πέμπτη 13 Νοεμβρίου 2014', 'pl': 'Czwartek, 13 listopada 2014', 'sl': 'Četrtek, 13. november 2014', 'et': 'Neljapäev, 13. november 2014', 'da': 'Torsdag den 13. november 2014', 'fr': 'Jeudi 13 novembre 2014', 'hr': 'četvrtak, 13. studenog 2014.', 'lt': 'Ketvirtadienis, 2014 m. lapkričio 13 d.', 'mt': ""Il-Ħamis, 13 ta' Novembru 2014"", 'fi': 'Torstai 13. marraskuuta 2014', 'hu': '2014. november 13., csütörtök', 'de': 'Donnerstag, 13. November 2014', 'es': 'Jueves 13 de noviembre de 2014', 'nl': 'Donderdag 13 november 2014', 'sv': 'Torsdagen den 13 november 2014', 'sk': 'Štvrtok, 13. novembra 2014', 'bg': 'Четвъртък, 13 ноември 2014', 'ro': 'Joi, 13 noiembrie 2014', 'pt': 'Quinta-feira, 13 de Novembro de 2014', 'lv': 'Ceturtdiena, 2014. gada 13. novembris', 'en': 'Thursday, 13 November 2014', 'cs': 'Čtvrtek, 13. listopadu 2014', 'it': 'Giovedì 13 novembre 2014'}",2014-11-13T01:00:00+01:00,"['eli/dl/event/MTG-PL-2014-11-13-VOT-ITM-387061-2', 'eli/dl/event/MTG-PL-2014-11-13-VOT-ITM-387061-1', 'eli/dl/event/MTG-PL-2014-11-13-VOT-ITM-386708-8', 'eli/dl/event/MTG-PL-2014-11-13-VOT-ITM-386707-5', 'eli/dl/event/MTG-PL-2014-11-13-VOT-ITM-386710-6', 'eli/dl/event/MTG-PL-2014-11-13-VOT-ITM-386709-7', 'eli/dl/event/MTG-PL-2014-11-13-VOT-ITM-386704-4', 'eli/dl/event/MTG-PL-2014-11-13-VOT-ITM-387061-3']",['eli/dl/doc/OJQ-8-2014-11-13'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/BEL_BRU,
148,eli/dl/event/MTG-PL-2014-11-27,Activity,"{'@value': '2014-11-27T00:00:00+01:00', 'type': 'xsd:dateTime'}",2014-11-27T23:00:00+01:00,MTG-PL-2014-11-27,"{'da': 'Torsdag den 27. november 2014', 'sk': 'Štvrtok, 27. novembra 2014', 'nl': 'Donderdag 27 november 2014', 'ro': 'Joi, 27 noiembrie 2014', 'sv': 'Torsdagen den 27 november 2014', 'es': 'Jueves 27 de noviembre de 2014', 'it': 'Giovedì 27 novembre 2014', 'mt': ""Il-Ħamis, 27 ta' Novembru 2014"", 'el': 'Πέμπτη 27 Νοεμβρίου 2014', 'pt': 'Quinta-feira, 27 de Novembro de 2014', 'hr': 'četvrtak, 27. studenog 2014.', 'hu': '2014. november 27., csütörtök', 'de': 'Donnerstag, 27. November 2014', 'fi': 'Torstai 27. marraskuuta 2014', 'bg': 'Четвъртък, 27 ноември 2014', 'fr': 'Jeudi 27 novembre 2014', 'cs': 'Čtvrtek, 27. listopadu 2014', 'pl': 'Czwartek, 27 listopada 2014', 'lv': 'Ceturtdiena, 2014. gada 27. novembris', 'sl': 'Četrtek, 27. november 2014', 'en': 'Thursday, 27 November 2014', 'lt': 'Ketvirtadienis, 2014 m. lapkričio 27 d.', 'et': 'Neljapäev, 27. november 2014'}",2014-11-27T01:00:00+01:00,"['eli/dl/event/MTG-PL-2014-11-27-VOT-ITM-389743-8', 'eli/dl/event/MTG-PL-2014-11-27-VOT-ITM-389761-6', 'eli/dl/event/MTG-PL-2014-11-27-VOT-ITM-389737-10', 'eli/dl/event/MTG-PL-2014-11-27-VOT-ITM-390851-7', 'eli/dl/event/MTG-PL-2014-11-27-VOT-ITM-389741-1', 'eli/dl/event/MTG-PL-2014-11-27-VOT-ITM-389758-3', 'eli/dl/event/MTG-PL-2014-11-27-VOT-ITM-389764-9', 'eli/dl/event/MTG-PL-2014-11-27-VOT-ITM-389742-5', 'eli/dl/event/MTG-PL-2014-11-27-VOT-ITM-389760-4', 'eli/dl/event/MTG-PL-2014-11-27-VOT-ITM-389756-2']",['eli/dl/doc/OJQ-8-2014-11-27'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/FRA_SXB,
149,eli/dl/event/MTG-PL-2014-12-18,Activity,"{'@value': '2014-12-18T00:00:00+01:00', 'type': 'xsd:dateTime'}",2014-12-18T23:00:00+01:00,MTG-PL-2014-12-18,"{'et': 'Neljapäev, 18. detsember 2014', 'lt': 'Ketvirtadienis, 2014 m. gruodžio 18 d.', 'de': 'Donnerstag, 18. Dezember 2014', 'es': 'Jueves 18 de diciembre de 2014', 'sk': 'Štvrtok, 18. decembra 2014', 'fr': 'Jeudi 18 décembre 2014', 'el': 'Πέμπτη 18 Δεκεμβρίου 2014', 'hr': 'četvrtak, 18. prosinca 2014.', 'fi': 'Torstai 18. joulukuuta 2014', 'hu': '2014. december 18., csütörtök', 'nl': 'Donderdag 18 december 2014', 'pl': 'Czwartek, 18 grudnia 2014', 'mt': ""Il-Ħamis, 18 ta' Diċembru 2014"", 'ro': 'Joi, 18 decembrie 2014', 'sl': 'Četrtek, 18. december 2014', 'sv': 'Torsdagen den 18 december 2014', 'bg': 'Четвъртък, 18 декември 2014', 'da': 'Torsdag den 18. december 2014', 'cs': 'Čtvrtek, 18. prosince 2014', 'lv': 'Ceturtdiena, 2014. gada 18. decembris', 'en': 'Thursday, 18 December 2014', 'it': 'Giovedì 18 dicembre 2014', 'pt': 'Quinta-feira, 18 de Dezembro de 2014'}",2014-12-18T01:00:00+01:00,"['eli/dl/event/MTG-PL-2014-12-18-VOT-ITM-393876-3', 'eli/dl/event/MTG-PL-2014-12-18-VOT-ITM-393539-6', 'eli/dl/event/MTG-PL-2014-12-18-VOT-ITM-393873-2', 'eli/dl/event/MTG-PL-2014-12-18-VOT-ITM-394729-5', 'eli/dl/event/MTG-PL-2014-12-18-VOT-ITM-393877-4', 'eli/dl/event/MTG-PL-2014-12-18-VOT-ITM-393538-7', 'eli/dl/event/MTG-PL-2014-12-18-VOT-ITM-393871-1']",['eli/dl/doc/OJQ-8-2014-12-18'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/FRA_SXB,
124,eli/dl/event/MTG-PL-2015-01-15,Activity,"{'@value': '2015-01-15T00:00:00+01:00', 'type': 'xsd:dateTime'}",2015-01-15T23:00:00+01:00,MTG-PL-2015-01-15,"{'sl': 'Četrtek, 15. januar 2015', 'bg': 'Четвъртък, 15 януари 2015', 'lt': 'Ketvirtadienis, 2015 m. sausio 15 d.', 'fr': 'Jeudi 15 janvier 2015', 'it': 'Giovedì 15 gennaio 2015', 'et': 'Neljapäev, 15. jaanuar 2015', 'nl': 'Donderdag 15 januari 2015', 'fi': 'Torstai 15. tammikuuta 2015', 'hr': 'četvrtak, 15. siječnja 2015.', 'el': 'Πέμπτη 15 Ιανουαρίου 2015', 'pt': 'Quinta-feira, 15 de Janeiro de 2015', 'sv': 'Torsdagen den 15 januari 2015', 'sk': 'Štvrtok, 15. januára 2015', 'pl': 'Czwartek, 15 stycznia 2015', 'de': 'Donnerstag, 15. Januar 2015', 'lv': 'Ceturtdiena, 2015. gada 15. janvāris', 'es': 'Jueves 15 de enero de 2015', 'da': 'Torsdag den 15. januar 2015', 'ro': 'Joi, 15 ianuarie 2015', 'cs': 'Čtvrtek, 15. ledna 2015', 'hu': '2015. január 15., csütörtök', 'mt': ""Il-Ħamis, 15 ta' Jannar 2015"", 'en': 'Thursday, 15 January 2015'}",2015-01-15T01:00:00+01:00,"['eli/dl/event/MTG-PL-2015-01-15-VOT-ITM-399250-3', 'eli/dl/event/MTG-PL-2015-01-15-VOT-ITM-398853-6', 'eli/dl/event/MTG-PL-2015-01-15-VOT-ITM-398854-5', 'eli/dl/event/MTG-PL-2015-01-15-VOT-ITM-399249-2', 'eli/dl/event/MTG-PL-2015-01-15-VOT-ITM-399246-1', 'eli/dl/event/MTG-PL-2015-01-15-VOT-ITM-399251-8', 'eli/dl/event/MTG-PL-2015-01-15-VOT-ITM-398857-10', 'eli/dl/event/MTG-PL-2015-01-15-VOT-ITM-398856-9', 'eli/dl/event/MTG-PL-2015-01-15-VOT-ITM-398850-4', 'eli/dl/event/MTG-PL-2015-01-15-VOT-ITM-398855-7']",['eli/dl/doc/OJQ-8-2015-01-15'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/FRA_SXB,
125,eli/dl/event/MTG-PL-2015-02-12,Activity,"{'@value': '2015-02-12T00:00:00+01:00', 'type': 'xsd:dateTime'}",2015-02-12T23:00:00+01:00,MTG-PL-2015-02-12,"{'mt': ""Il-Ħamis, 12 ta' Frar 2015"", 'lt': 'Ketvirtadienis, 2015 m. vasario 12 d.', 'sv': 'Torsdagen den 12 februari 2015', 'hr': 'četvrtak, 12. veljače 2015.', 'fr': 'Jeudi 12 février 2015', 'it': 'Giovedì 12 febbraio 2015', 'pl': 'Czwartek, 12 lutego 2015', 'el': 'Πέμπτη 12 Φεβρουαρίου 2015', 'et': 'Neljapäev, 12. veebruar 2015', 'de': 'Donnerstag, 12. Februar 2015', 'pt': 'Quinta-feira, 12 de Fevereiro de 2015', 'cs': 'Čtvrtek, 12. února 2015', 'fi': 'Torstai 12. helmikuuta 2015', 'en': 'Thursday, 12 February 2015', 'nl': 'Donderdag 12 februari 2015', 'sk': 'Štvrtok, 12. februára 2015', 'bg': 'Четвъртък, 12 февруари 2015', 'lv': 'Ceturtdiena, 2015. gada 12. februāris', 'es': 'Jueves 12 de febrero de 2015', 'hu': '2015. február 12., csütörtök', 'sl': 'Četrtek, 12. februar 2015', 'ro': 'Joi, 12 februarie 2015', 'da': 'Torsdag den 12. februar 2015'}",2015-02-12T01:00:00+01:00,"['eli/dl/event/MTG-PL-2015-02-12-VOT-ITM-405819-5', 'eli/dl/event/MTG-PL-2015-02-12-VOT-ITM-404541-2', 'eli/dl/event/MTG-PL-2015-02-12-VOT-ITM-404542-3', 'eli/dl/event/MTG-PL-2015-02-12-VOT-ITM-404812-4', 'eli/dl/event/MTG-PL-2015-02-12-VOT-ITM-404543-6', 'eli/dl/event/MTG-PL-2015-02-12-VOT-ITM-404540-1']",['eli/dl/doc/OJQ-8-2015-02-12'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/FRA_SXB,
126,eli/dl/event/MTG-PL-2015-03-12,Activity,"{'@value': '2015-03-12T00:00:00+01:00', 'type': 'xsd:dateTime'}",2015-03-12T23:00:00+01:00,MTG-PL-2015-03-12,"{'ro': 'Joi, 12 martie 2015', 'mt': ""Il-Ħamis, 12 ta' Marzu 2015"", 'lv': 'Ceturtdiena, 2015. gada 12. marts', 'cs': 'Čtvrtek, 12. března 2015', 'et': 'Neljapäev, 12. märts 2015', 'pt': 'Quinta-feira, 12 de Março de 2015', 'es': 'Jueves 12 de marzo de 2015', 'hr': 'četvrtak, 12. ožujka 2015.', 'en': 'Thursday, 12 March 2015', 'de': 'Donnerstag, 12. März 2015', 'sk': 'Štvrtok, 12. marca 2015', 'lt': 'Ketvirtadienis, 2015 m. kovo 12 d.', 'sv': 'Torsdagen den 12 mars 2015', 'hu': '2015. március 12., csütörtök', 'fr': 'Jeudi 12 mars 2015', 'el': 'Πέμπτη 12 Μαρτίου 2015', 'sl': 'Četrtek, 12. marec 2015', 'nl': 'Donderdag 12 maart 2015', 'bg': 'Четвъртък, 12 март 2015', 'it': 'Giovedì 12 marzo 2015', 'fi': 'Torstai 12. maaliskuuta 2015', 'pl': 'Czwartek, 12 marca 2015', 'da': 'Torsdag den 12. marts 2015'}",2015-03-12T01:00:00+01:00,"['eli/dl/event/MTG-PL-2015-03-12-VOT-ITM-409257-7', 'eli/dl/event/MTG-PL-2015-03-12-VOT-ITM-410088-8', 'eli/dl/event/MTG-PL-2015-03-12-VOT-ITM-411224-4', 'eli/dl/event/MTG-PL-2015-03-12-VOT-ITM-409265-10', 'eli/dl/event/MTG-PL-2015-03-12-VOT-ITM-410091-2', 'eli/dl/event/MTG-PL-2015-03-12-VOT-ITM-409239-5', 'eli/dl/event/MTG-PL-2015-03-12-VOT-ITM-410089-1', 'eli/dl/event/MTG-PL-2015-03-12-VOT-ITM-409256-9', 'eli/dl/event/MTG-PL-2015-03-12-VOT-ITM-410092-3', 'eli/dl/event/MTG-PL-2015-03-12-VOT-ITM-409238-6']",['eli/dl/doc/OJQ-8-2015-03-12'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/FRA_SXB,
127,eli/dl/event/MTG-PL-2015-04-30,Activity,"{'@value': '2015-04-30T00:00:00+02:00', 'type': 'xsd:dateTime'}",2015-04-30T23:00:00+02:00,MTG-PL-2015-04-30,"{'et': 'Neljapäev, 30. aprill 2015', 'de': 'Donnerstag, 30. April 2015', 'ro': 'Joi, 30 aprilie 2015', 'bg': 'Четвъртък, 30 април 2015', 'sl': 'Četrtek, 30. april 2015', 'es': 'Jueves 30 de abril de 2015', 'cs': 'Čtvrtek, 30. dubna 2015', 'pt': 'Quinta-feira, 30 de Abril de 2015', 'fr': 'Jeudi 30 avril 2015', 'hr': 'četvrtak, 30. travnja 2015.', 'da': 'Torsdag den 30. april 2015', 'mt': ""Il-Ħamis, 30 ta' April 2015"", 'sv': 'Torsdagen den 30 april 2015', 'en': 'Thursday, 30 April 2015', 'lv': 'Ceturtdiena, 2015. gada 30. aprīlis', 'sk': 'Štvrtok, 30. apríla 2015', 'lt': 'Ketvirtadienis, 2015 m. balandžio 30 d.', 'it': 'Giovedì 30 aprile 2015', 'el': 'Πέμπτη 30 Απριλίου 2015', 'hu': '2015. április 30., csütörtök', 'pl': 'Czwartek, 30 kwietnia 2015', 'nl': 'Donderdag 30 april 2015', 'fi': 'Torstai 30. huhtikuuta 2015'}",2015-04-30T01:00:00+02:00,"['eli/dl/event/MTG-PL-2015-04-30-VOT-ITM-423805-11', 'eli/dl/event/MTG-PL-2015-04-30-VOT-ITM-423969-3', 'eli/dl/event/MTG-PL-2015-04-30-VOT-ITM-422865-7', 'eli/dl/event/MTG-PL-2015-04-30-VOT-ITM-422858-1', 'eli/dl/event/MTG-PL-2015-04-30-VOT-ITM-422869-9', 'eli/dl/event/MTG-PL-2015-04-30-VOT-ITM-423971-4', 'eli/dl/event/MTG-PL-2015-04-30-VOT-ITM-423803-10', 'eli/dl/event/MTG-PL-2015-04-30-VOT-ITM-422879-8', 'eli/dl/event/MTG-PL-2015-04-30-VOT-ITM-423961-2', 'eli/dl/event/MTG-PL-2015-04-30-VOT-ITM-422863-6', 'eli/dl/event/MTG-PL-2015-04-30-VOT-ITM-423806-12', 'eli/dl/event/MTG-PL-2015-04-30-VOT-ITM-422862-5']",['eli/dl/doc/OJQ-8-2015-04-30'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/FRA_SXB,
128,eli/dl/event/MTG-PL-2015-05-21,Activity,"{'@value': '2015-05-21T00:00:00+02:00', 'type': 'xsd:dateTime'}",2015-05-21T23:00:00+02:00,MTG-PL-2015-05-21,"{'fi': 'Torstai 21. toukokuuta 2015', 'el': 'Πέμπτη 21 Μαίου 2015', 'nl': 'Donderdag 21 mei 2015', 'pt': 'Quinta-feira, 21 de Maio de 2015', 'sk': 'Štvrtok, 21. mája 2015', 'et': 'Neljapäev, 21. mai 2015', 'fr': 'Jeudi 21 mai 2015', 'ro': 'Joi, 21 mai 2015', 'de': 'Donnerstag, 21. Mai 2015', 'pl': 'Czwartek, 21 maja 2015', 'cs': 'Čtvrtek, 21. května 2015', 'bg': 'Четвъртък, 21 май 2015', 'lt': 'Ketvirtadienis, 2015 m. gegužės 21 d.', 'hu': '2015. május 21., csütörtök', 'hr': 'četvrtak, 21. svibnja 2015.', 'sl': 'Četrtek, 21. maj 2015', 'lv': 'Ceturtdiena, 2015. gada 21. maijs', 'mt': ""Il-Ħamis, 21 ta' Mejju 2015"", 'it': 'Giovedì 21 maggio 2015', 'en': 'Thursday, 21 May 2015', 'da': 'Torsdag den 21. maj 2015', 'sv': 'Torsdagen den 21 maj 2015', 'es': 'Jueves 21 de mayo de 2015'}",2015-05-21T01:00:00+02:00,"['eli/dl/event/MTG-PL-2015-05-21-VOT-ITM-429710-2', 'eli/dl/event/MTG-PL-2015-05-21-VOT-ITM-429711-3', 'eli/dl/event/MTG-PL-2015-05-21-VOT-ITM-429196-4', 'eli/dl/event/MTG-PL-2015-05-21-VOT-ITM-429198-5', 'eli/dl/event/MTG-PL-2015-05-21-VOT-ITM-429730-6', 'eli/dl/event/MTG-PL-2015-05-21-VOT-ITM-429708-1']",['eli/dl/doc/OJQ-8-2015-05-21'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/FRA_SXB,
129,eli/dl/event/MTG-PL-2015-06-11,Activity,"{'@value': '2015-06-11T00:00:00+02:00', 'type': 'xsd:dateTime'}",2015-06-11T23:00:00+02:00,MTG-PL-2015-06-11,"{'nl': 'Donderdag 11 juni 2015', 'hr': 'četvrtak, 11. lipnja 2015.', 'sl': 'Četrtek, 11. junij 2015', 'bg': 'Четвъртък, 11 юни 2015', 'mt': ""Il-Ħamis, 11 ta' Ġunju 2015"", 'de': 'Donnerstag, 11. Juni 2015', 'cs': 'Čtvrtek, 11. června 2015', 'it': 'Giovedì 11 giugno 2015', 'lv': 'Ceturtdiena, 2015. gada 11. jūnijs', 'en': 'Thursday, 11 June 2015', 'es': 'Jueves 11 de junio de 2015', 'el': 'Πέμπτη 11 Ιουνίου 2015', 'sv': 'Torsdagen den 11 juni 2015', 'sk': 'Štvrtok, 11. júna 2015', 'fi': 'Torstai 11. kesäkuuta 2015', 'ro': 'Joi, 11 iunie 2015', 'et': 'Neljapäev, 11. juuni 2015', 'lt': 'Ketvirtadienis, 2015 m. birželio 11 d.', 'da': 'Torsdag den 11. juni 2015', 'pt': 'Quinta-feira, 11 de Junho de 2015', 'fr': 'Jeudi 11 juin 2015', 'hu': '2015. június 11., csütörtök', 'pl': 'Czwartek, 11 czerwca 2015'}",2015-06-11T01:00:00+02:00,"['eli/dl/event/MTG-PL-2015-06-11-VOT-ITM-436924-2', 'eli/dl/event/MTG-PL-2015-06-11-VOT-ITM-436932-5', 'eli/dl/event/MTG-PL-2015-06-11-VOT-ITM-436925-3', 'eli/dl/event/MTG-PL-2015-06-11-VOT-ITM-435133-4', 'eli/dl/event/MTG-PL-2015-06-11-VOT-ITM-436923-1']",['eli/dl/doc/OJQ-8-2015-06-11'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/FRA_SXB,
130,eli/dl/event/MTG-PL-2015-07-09,Activity,"{'@value': '2015-07-09T00:00:00+02:00', 'type': 'xsd:dateTime'}",2015-07-09T23:00:00+02:00,MTG-PL-2015-07-09,"{'es': 'Jueves 9 de julio de 2015', 'lt': 'Ketvirtadienis, 2015 m. liepos 9 d.', 'fi': 'Torstai 9. heinäkuuta 2015', 'sv': 'Torsdagen den 9 juli 2015', 'cs': 'Čtvrtek, 9. července 2015', 'hr': 'četvrtak, 9. srpnja 2015.', 'sl': 'Četrtek, 9. julij 2015', 'pl': 'Czwartek, 9 lipca 2015', 'lv': 'Ceturtdiena, 2015. gada 9. jūlijs', 'it': 'Giovedì 9 luglio 2015', 'ro': 'Joi, 9 iulie 2015', 'pt': 'Quinta-feira, 9 de Julho de 2015', 'el': 'Πέμπτη 9 Ιουλίου 2015', 'mt': ""Il-Ħamis, 9 ta' Lulju 2015"", 'hu': '2015. július 9., csütörtök', 'nl': 'Donderdag 9 juli 2015', 'en': 'Thursday, 9 July 2015', 'da': 'Torsdag den 9. juli 2015', 'de': 'Donnerstag, 9. Juli 2015', 'fr': 'Jeudi 9 juillet 2015', 'et': 'Neljapäev, 9. juuli 2015', 'sk': 'Štvrtok, 9. júla 2015', 'bg': 'Четвъртък, 9 юли 2015'}",2015-07-09T01:00:00+02:00,"['eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-443955-10', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-444283-13', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-443953-7', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-444279-4', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-444290-16', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-445396-1', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-443962-2', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-444286-14', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-445293-12', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-444281-6', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-444280-5', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-443956-9', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-444278-3', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-444288-15', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-444282-11', 'eli/dl/event/MTG-PL-2015-07-09-VOT-ITM-443957-8']",['eli/dl/doc/OJQ-8-2015-07-09'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/FRA_SXB,
131,eli/dl/event/MTG-PL-2015-09-10,Activity,"{'@value': '2015-09-10T00:00:00+02:00', 'type': 'xsd:dateTime'}",2015-09-10T23:00:00+02:00,MTG-PL-2015-09-10,"{'mt': ""Il-Ħamis, 10 ta' Settembru 2015"", 'hr': 'četvrtak, 10. rujna 2015.', 'de': 'Donnerstag, 10. September 2015', 'en': 'Thursday, 10 September 2015', 'el': 'Πέμπτη 10 Σεπτεμβρίου 2015', 'sk': 'Štvrtok, 10. septembra 2015', 'da': 'Torsdag den 10. september 2015', 'nl': 'Donderdag 10 september 2015', 'it': 'Giovedì 10 settembre 2015', 'fi': 'Torstai 10. syyskuuta 2015', 'pt': 'Quinta-feira, 10 de Setembro de 2015', 'bg': 'Четвъртък, 10 септември 2015', 'fr': 'Jeudi 10 septembre 2015', 'et': 'Neljapäev, 10. september 2015', 'lv': 'Ceturtdiena, 2015. gada 10. septembris', 'cs': 'Čtvrtek, 10. září 2015', 'sv': 'Torsdagen den 10 september 2015', 'es': 'Jueves 10 de septiembre de 2015', 'pl': 'Czwartek, 10 września 2015', 'lt': 'Ketvirtadienis, 2015 m. rugsėjo 10 d.', 'ro': 'Joi, 10 septembrie 2015', 'hu': '2015. szeptember 10., csütörtök', 'sl': 'Četrtek, 10. september 2015'}",2015-09-10T01:00:00+02:00,"['eli/dl/event/MTG-PL-2015-09-10-VOT-ITM-460499-5', 'eli/dl/event/MTG-PL-2015-09-10-VOT-ITM-459932-8', 'eli/dl/event/MTG-PL-2015-09-10-VOT-ITM-460496-3', 'eli/dl/event/MTG-PL-2015-09-10-VOT-ITM-460494-2', 'eli/dl/event/MTG-PL-2015-09-10-VOT-ITM-459933-7', 'eli/dl/event/MTG-PL-2015-09-10-VOT-ITM-460493-1', 'eli/dl/event/MTG-PL-2015-09-10-VOT-ITM-460497-4', 'eli/dl/event/MTG-PL-2015-09-10-VOT-ITM-461280-6', 'eli/dl/event/MTG-PL-2015-09-10-VOT-ITM-459944-9']",['eli/dl/doc/OJQ-8-2015-09-10'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/FRA_SXB,
132,eli/dl/event/MTG-PL-2015-09-17,Activity,"{'@value': '2015-09-17T00:00:00+02:00', 'type': 'xsd:dateTime'}",2015-09-17T23:00:00+02:00,MTG-PL-2015-09-17,"{'en': 'Thursday, 17 September 2015', 'it': 'Giovedì 17 settembre 2015', 'sl': 'Četrtek, 17. september 2015', 'et': 'Neljapäev, 17. september 2015', 'lv': 'Ceturtdiena, 2015. gada 17. septembris', 'bg': 'Четвъртък, 17 септември 2015', 'fr': 'Jeudi 17 septembre 2015', 'pl': 'Czwartek, 17 września 2015', 'mt': ""Il-Ħamis, 17 ta' Settembru 2015"", 'pt': 'Quinta-feira, 17 de Setembro de 2015', 'lt': 'Ketvirtadienis, 2015 m. rugsėjo 17 d.', 'sv': 'Torsdagen den 17 september 2015', 'ro': 'Joi, 17 septembrie 2015', 'es': 'Jueves 17 de septiembre de 2015', 'da': 'Torsdag den 17. september 2015', 'el': 'Πέμπτη 17 Σεπτεμβρίου 2015', 'hr': 'četvrtak, 17. rujna 2015.', 'sk': 'Štvrtok, 17. septembra 2015', 'fi': 'Torstai 17. syyskuuta 2015', 'cs': 'Čtvrtek, 17. září 2015', 'hu': '2015. szeptember 17., csütörtök', 'nl': 'Donderdag 17 september 2015', 'de': 'Donnerstag, 17. September 2015'}",2015-09-17T01:00:00+02:00,['eli/dl/event/MTG-PL-2015-09-17-VOT-ITM-463619-1'],['eli/dl/doc/OJQ-8-2015-09-17'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/BEL_BRU,
133,eli/dl/event/MTG-PL-2015-10-08,Activity,"{'@value': '2015-10-08T00:00:00+02:00', 'type': 'xsd:dateTime'}",2015-10-08T23:00:00+02:00,MTG-PL-2015-10-08,"{'sl': 'Četrtek, 8. oktober 2015', 'mt': ""Il-Ħamis, 8 ta' Ottubru 2015"", 'nl': 'Donderdag 8 oktober 2015', 'hr': 'četvrtak, 8. listopada 2015.', 'sv': 'Torsdagen den 8 oktober 2015', 'hu': '2015. október 8., csütörtök', 'fr': 'Jeudi 8 octobre 2015', 'el': 'Πέμπτη 8 Οκτωβρίου 2015', 'bg': 'Четвъртък, 8 октомври 2015', 'et': 'Neljapäev, 8. oktoober 2015', 'lv': 'Ceturtdiena, 2015. gada 8. oktobris', 'pl': 'Czwartek, 8 października 2015', 'fi': 'Torstai 8. lokakuuta 2015', 'en': 'Thursday, 8 October 2015', 'es': 'Jueves 8 de octubre de 2015', 'sk': 'Štvrtok, 8. októbra 2015', 'it': 'Giovedì 8 ottobre 2015', 'de': 'Donnerstag, 8. Oktober 2015', 'cs': 'Čtvrtek, 8. října 2015', 'lt': 'Ketvirtadienis, 2015 m. spalio 8 d.', 'pt': 'Quinta-feira, 8 de Outubro de 2015', 'da': 'Torsdag den 8. oktober 2015', 'ro': 'Joi, 8 octombrie 2015'}",2015-10-08T01:00:00+02:00,"['eli/dl/event/MTG-PL-2015-10-08-VOT-ITM-467514-5', 'eli/dl/event/MTG-PL-2015-10-08-VOT-ITM-467405-1', 'eli/dl/event/MTG-PL-2015-10-08-VOT-ITM-467407-2', 'eli/dl/event/MTG-PL-2015-10-08-VOT-ITM-467413-7', 'eli/dl/event/MTG-PL-2015-10-08-VOT-ITM-467131-10', 'eli/dl/event/MTG-PL-2015-10-08-VOT-ITM-467412-6', 'eli/dl/event/MTG-PL-2015-10-08-VOT-ITM-467414-8', 'eli/dl/event/MTG-PL-2015-10-08-VOT-ITM-467415-9', 'eli/dl/event/MTG-PL-2015-10-08-VOT-ITM-467495-4', 'eli/dl/event/MTG-PL-2015-10-08-VOT-ITM-467411-3']",['eli/dl/doc/OJQ-8-2015-10-08'],def/ep-activities/PLENARY_SITTING,,,,org/ep-8,,http://publications.europa.eu/resource/authority/place/FRA_SXB,
